"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"11",1,4.5023144817356,2.29309135711264,3.54796208204146,4.5023144817356,1,4.5023144817356,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146,1,3.54796208204146,3.54796208204146,3.54796208204146,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264
"12",3.54796208204146,4.5023144817356,2.29309135711264,5.56588776738093,5.56588776738093,2.29309135711264,3.54796208204146,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146,3.54796208204146,3.54796208204146,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264
"13",3.54796208204146,3.54796208204146,2.29309135711264,3.54796208204146,2.29309135711264,4.5023144817356,3.54796208204146,3.54796208204146,4.5023144817356,3.54796208204146,2.29309135711264,2.29309135711264,3.54796208204146,2.29309135711264,3.54796208204146,3.54796208204146,2.29309135711264,1,3.54796208204146,4.5023144817356,4.5023144817356
"14",1,5.56588776738093,3.54796208204146,2.29309135711264,2.29309135711264,5.56588776738093,5.56588776738093,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,4.5023144817356,5.56588776738093,5.56588776738093,2.29309135711264,5.56588776738093,1,3.54796208204146,2.29309135711264,3.54796208204146
"15",2.29309135711264,6,2.29309135711264,3.54796208204146,3.54796208204146,1,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,1,2.29309135711264,3.54796208204146,4.5023144817356,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,3.54796208204146,2.29309135711264
"16",2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,6,4.5023144817356,5.56588776738093,2.29309135711264,1,2.29309135711264,5.56588776738093,2.29309135711264,1,5.56588776738093,5.56588776738093,3.54796208204146,1,4.5023144817356,2.29309135711264
"17",4.5023144817356,4.5023144817356,2.29309135711264,3.54796208204146,1,3.54796208204146,4.5023144817356,2.29309135711264,3.54796208204146,4.5023144817356,4.5023144817356,2.29309135711264,4.5023144817356,2.29309135711264,4.5023144817356,4.5023144817356,4.5023144817356,3.54796208204146,3.54796208204146,2.29309135711264,2.29309135711264
"18",3.54796208204146,5.56588776738093,3.54796208204146,2.29309135711264,3.54796208204146,4.5023144817356,4.5023144817356,3.54796208204146,4.5023144817356,4.5023144817356,3.54796208204146,3.54796208204146,4.5023144817356,4.5023144817356,3.54796208204146,4.5023144817356,4.5023144817356,2.29309135711264,4.5023144817356,4.5023144817356,3.54796208204146
"19",2.29309135711264,5.56588776738093,3.54796208204146,3.54796208204146,4.5023144817356,1,5.56588776738093,2.29309135711264,3.54796208204146,5.56588776738093,2.29309135711264,2.29309135711264,3.54796208204146,4.5023144817356,3.54796208204146,2.29309135711264,4.5023144817356,1,1,1,2.29309135711264
"20",5.56588776738093,5.56588776738093,5.56588776738093,3.54796208204146,5.56588776738093,3.54796208204146,6,2.29309135711264,5.56588776738093,4.5023144817356,1,3.54796208204146,4.5023144817356,5.56588776738093,5.56588776738093,5.56588776738093,5.56588776738093,4.5023144817356,3.54796208204146,5.56588776738093,4.5023144817356
"21",2.29309135711264,4.5023144817356,3.54796208204146,2.29309135711264,4.5023144817356,3.54796208204146,5.56588776738093,2.29309135711264,3.54796208204146,4.5023144817356,2.29309135711264,2.29309135711264,3.54796208204146,2.29309135711264,2.29309135711264,3.54796208204146,4.5023144817356,2.29309135711264,4.5023144817356,3.54796208204146,3.54796208204146
"22",2.29309135711264,3.54796208204146,4.5023144817356,4.5023144817356,4.5023144817356,4.5023144817356,6,4.5023144817356,6,4.5023144817356,3.54796208204146,4.5023144817356,4.5023144817356,4.5023144817356,4.5023144817356,5.56588776738093,5.56588776738093,4.5023144817356,5.56588776738093,5.56588776738093,4.5023144817356
"23",1,5.56588776738093,1,3.54796208204146,1,2.29309135711264,5.56588776738093,1,1,4.5023144817356,1,1,5.56588776738093,1,5.56588776738093,3.54796208204146,5.56588776738093,1,2.29309135711264,3.54796208204146,1
"24",3.54796208204146,5.56588776738093,3.54796208204146,4.5023144817356,1,2.29309135711264,5.56588776738093,2.29309135711264,3.54796208204146,4.5023144817356,4.5023144817356,1,5.56588776738093,3.54796208204146,4.5023144817356,3.54796208204146,4.5023144817356,1,1,3.54796208204146,3.54796208204146
"25",5.56588776738093,5.56588776738093,2.29309135711264,5.56588776738093,2.29309135711264,6,1,2.29309135711264,2.29309135711264,5.56588776738093,3.54796208204146,1,4.5023144817356,2.29309135711264,4.5023144817356,1,3.54796208204146,1,1,3.54796208204146,4.5023144817356
"26",3.54796208204146,5.56588776738093,3.54796208204146,5.56588776738093,5.56588776738093,3.54796208204146,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146,2.29309135711264,2.29309135711264,5.56588776738093,4.5023144817356,3.54796208204146,2.29309135711264,4.5023144817356,3.54796208204146,3.54796208204146,2.29309135711264,1
"27",2.29309135711264,4.5023144817356,3.54796208204146,3.54796208204146,4.5023144817356,2.29309135711264,2.29309135711264,3.54796208204146,2.29309135711264,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,5.56588776738093,2.29309135711264,3.54796208204146,2.29309135711264,2.29309135711264,5.56588776738093,3.54796208204146,2.29309135711264
"28",3.54796208204146,4.5023144817356,1,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,1,1,4.5023144817356,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,3.54796208204146,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264
"29",2.29309135711264,3.54796208204146,2.29309135711264,3.54796208204146,1,2.29309135711264,4.5023144817356,3.54796208204146,3.54796208204146,3.54796208204146,1,2.29309135711264,3.54796208204146,2.29309135711264,3.54796208204146,3.54796208204146,3.54796208204146,3.54796208204146,4.5023144817356,2.29309135711264,4.5023144817356
"30",2.29309135711264,4.5023144817356,2.29309135711264,3.54796208204146,3.54796208204146,3.54796208204146,3.54796208204146,2.29309135711264,3.54796208204146,3.54796208204146,2.29309135711264,2.29309135711264,2.29309135711264,1,1,1,1,1,1,1,1
"31",4.5023144817356,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264
"32",4.5023144817356,5.56588776738093,4.5023144817356,5.56588776738093,5.56588776738093,5.56588776738093,4.5023144817356,2.29309135711264,2.29309135711264,4.5023144817356,4.5023144817356,1,4.5023144817356,1,2.29309135711264,4.5023144817356,5.56588776738093,3.54796208204146,2.29309135711264,2.29309135711264,4.5023144817356
"33",4.5023144817356,5.56588776738093,1,3.54796208204146,1,3.54796208204146,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146,1,3.54796208204146,1,1,3.54796208204146,2.29309135711264,1,1,3.54796208204146,3.54796208204146,3.54796208204146
"34",2.29309135711264,5.56588776738093,3.54796208204146,4.5023144817356,3.54796208204146,1,3.54796208204146,4.5023144817356,2.29309135711264,6,1,1,5.56588776738093,2.29309135711264,1,2.29309135711264,4.5023144817356,1,4.5023144817356,1,1
"35",4.5023144817356,5.56588776738093,1,4.5023144817356,2.29309135711264,5.56588776738093,3.54796208204146,3.54796208204146,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264,6,1,5.56588776738093,2.29309135711264,4.5023144817356,4.5023144817356,6
"36",5.56588776738093,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,4.5023144817356,5.56588776738093,1,5.56588776738093,5.56588776738093,5.56588776738093,3.54796208204146,5.56588776738093,5.56588776738093,2.29309135711264
"37",4.5023144817356,6,1,3.54796208204146,1,3.54796208204146,6,2.29309135711264,1,3.54796208204146,1,1,6,1,5.56588776738093,2.29309135711264,5.56588776738093,1,2.29309135711264,2.29309135711264,1
"38",1,4.5023144817356,2.29309135711264,5.56588776738093,3.54796208204146,6,3.54796208204146,1,3.54796208204146,5.56588776738093,1,3.54796208204146,3.54796208204146,4.5023144817356,5.56588776738093,3.54796208204146,5.56588776738093,2.29309135711264,1,5.56588776738093,5.56588776738093
"39",2.29309135711264,3.54796208204146,3.54796208204146,5.56588776738093,3.54796208204146,3.54796208204146,2.29309135711264,3.54796208204146,3.54796208204146,4.5023144817356,2.29309135711264,2.29309135711264,3.54796208204146,3.54796208204146,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146,6,5.56588776738093
"40",2.29309135711264,5.56588776738093,3.54796208204146,5.56588776738093,2.29309135711264,5.56588776738093,5.56588776738093,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264,5.56588776738093,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264
"41",1,4.5023144817356,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,4.5023144817356,2.29309135711264,5.56588776738093,3.54796208204146,2.29309135711264,4.5023144817356,4.5023144817356,4.5023144817356,3.54796208204146,4.5023144817356,3.54796208204146,3.54796208204146,2.29309135711264,4.5023144817356,3.54796208204146
"42",5.56588776738093,5.56588776738093,1,5.56588776738093,1,3.54796208204146,4.5023144817356,3.54796208204146,2.29309135711264,5.56588776738093,4.5023144817356,2.29309135711264,4.5023144817356,2.29309135711264,5.56588776738093,2.29309135711264,3.54796208204146,2.29309135711264,2.29309135711264,1,4.5023144817356
"43",2.29309135711264,2.29309135711264,4.5023144817356,4.5023144817356,1,1,2.29309135711264,2.29309135711264,1,2.29309135711264,1,2.29309135711264,4.5023144817356,3.54796208204146,3.54796208204146,2.29309135711264,3.54796208204146,3.54796208204146,2.29309135711264,4.5023144817356,1
"44",2.29309135711264,2.29309135711264,1,5.56588776738093,2.29309135711264,2.29309135711264,5.56588776738093,1,2.29309135711264,5.56588776738093,1,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,5.56588776738093,5.56588776738093,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264
"45",5.56588776738093,5.56588776738093,3.54796208204146,5.56588776738093,5.56588776738093,5.56588776738093,3.54796208204146,3.54796208204146,5.56588776738093,5.56588776738093,1,2.29309135711264,5.56588776738093,3.54796208204146,5.56588776738093,3.54796208204146,5.56588776738093,2.29309135711264,3.54796208204146,4.5023144817356,3.54796208204146
"46",4.5023144817356,4.5023144817356,3.54796208204146,4.5023144817356,4.5023144817356,4.5023144817356,4.5023144817356,4.5023144817356,4.5023144817356,5.56588776738093,4.5023144817356,3.54796208204146,4.5023144817356,1,4.5023144817356,4.5023144817356,4.5023144817356,1,4.5023144817356,3.54796208204146,4.5023144817356
"47",3.54796208204146,5.56588776738093,2.29309135711264,3.54796208204146,2.29309135711264,3.54796208204146,5.56588776738093,2.29309135711264,5.56588776738093,3.54796208204146,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,2.29309135711264,5.56588776738093,3.54796208204146,2.29309135711264,3.54796208204146,4.5023144817356,2.29309135711264
"48",4.5023144817356,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,5.56588776738093,3.54796208204146,4.5023144817356,4.5023144817356,5.56588776738093,2.29309135711264,3.54796208204146,4.5023144817356,2.29309135711264,5.56588776738093,3.54796208204146,3.54796208204146,1,3.54796208204146,2.29309135711264,4.5023144817356
"49",2.29309135711264,5.56588776738093,2.29309135711264,5.56588776738093,3.54796208204146,4.5023144817356,3.54796208204146,3.54796208204146,3.54796208204146,4.5023144817356,4.5023144817356,2.29309135711264,5.56588776738093,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,4.5023144817356
"50",2.29309135711264,5.56588776738093,1,4.5023144817356,4.5023144817356,1,3.54796208204146,2.29309135711264,3.54796208204146,2.29309135711264,1,1,3.54796208204146,2.29309135711264,1,4.5023144817356,4.5023144817356,2.29309135711264,3.54796208204146,5.56588776738093,2.29309135711264
"51",2.29309135711264,4.5023144817356,4.5023144817356,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,3.54796208204146,1,3.54796208204146,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,5.56588776738093,2.29309135711264,4.5023144817356,1,1,2.29309135711264,2.29309135711264
"52",2.29309135711264,3.54796208204146,1,4.5023144817356,6,2.29309135711264,3.54796208204146,1,2.29309135711264,6,1,1,6,1,1,1,6,2.29309135711264,1,1,4.5023144817356
"53",2.29309135711264,5.56588776738093,1,4.5023144817356,2.29309135711264,4.5023144817356,4.5023144817356,2.29309135711264,5.56588776738093,5.56588776738093,3.54796208204146,3.54796208204146,5.56588776738093,3.54796208204146,5.56588776738093,4.5023144817356,4.5023144817356,2.29309135711264,3.54796208204146,2.29309135711264,3.54796208204146
"54",4.5023144817356,5.56588776738093,4.5023144817356,6,2.29309135711264,3.54796208204146,4.5023144817356,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,2.29309135711264,1,2.29309135711264,3.54796208204146,3.54796208204146,2.29309135711264,1,2.29309135711264,2.29309135711264,3.54796208204146
"55",3.54796208204146,5.56588776738093,1,2.29309135711264,2.29309135711264,3.54796208204146,3.54796208204146,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,1,3.54796208204146,2.29309135711264,4.5023144817356,2.29309135711264,3.54796208204146,1,1,3.54796208204146,4.5023144817356
"56",4.5023144817356,5.56588776738093,2.29309135711264,5.56588776738093,4.5023144817356,5.56588776738093,5.56588776738093,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,1,4.5023144817356,2.29309135711264,6,1,5.56588776738093,2.29309135711264,3.54796208204146,5.56588776738093,5.56588776738093
"57",4.5023144817356,5.56588776738093,3.54796208204146,2.29309135711264,3.54796208204146,2.29309135711264,2.29309135711264,3.54796208204146,3.54796208204146,4.5023144817356,3.54796208204146,2.29309135711264,4.5023144817356,2.29309135711264,4.5023144817356,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,2.29309135711264,4.5023144817356
"58",2.29309135711264,4.5023144817356,4.5023144817356,3.54796208204146,3.54796208204146,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264
"59",3.54796208204146,5.56588776738093,1,3.54796208204146,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,3.54796208204146,4.5023144817356,3.54796208204146,2.29309135711264,3.54796208204146,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146,3.54796208204146,4.5023144817356
"60",5.56588776738093,5.56588776738093,2.29309135711264,3.54796208204146,2.29309135711264,4.5023144817356,2.29309135711264,3.54796208204146,3.54796208204146,4.5023144817356,1,2.29309135711264,5.56588776738093,2.29309135711264,5.56588776738093,1,5.56588776738093,2.29309135711264,2.29309135711264,3.54796208204146,1
"61",3.54796208204146,4.5023144817356,1,5.56588776738093,5.56588776738093,4.5023144817356,1,1,2.29309135711264,1,1,2.29309135711264,4.5023144817356,1,2.29309135711264,1,3.54796208204146,1,4.5023144817356,1,2.29309135711264
"62",2.29309135711264,6,1,2.29309135711264,1,3.54796208204146,1,1,2.29309135711264,4.5023144817356,2.29309135711264,1,3.54796208204146,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,1,1,2.29309135711264,3.54796208204146
"63",1,5.56588776738093,2.29309135711264,4.5023144817356,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,4.5023144817356,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146
"64",3.54796208204146,6,2.29309135711264,4.5023144817356,3.54796208204146,2.29309135711264,4.5023144817356,1,1,5.56588776738093,2.29309135711264,1,2.29309135711264,1,3.54796208204146,1,5.56588776738093,1,3.54796208204146,1,3.54796208204146
"65",3.54796208204146,2.29309135711264,2.29309135711264,1,4.5023144817356,3.54796208204146,1,2.29309135711264,3.54796208204146,4.5023144817356,2.29309135711264,1,1,1,3.54796208204146,2.29309135711264,3.54796208204146,1,3.54796208204146,4.5023144817356,4.5023144817356
"66",2.29309135711264,3.54796208204146,1,1,1,2.29309135711264,2.29309135711264,1,2.29309135711264,4.5023144817356,1,1,2.29309135711264,1,6,1,1,1,1,3.54796208204146,2.29309135711264
"67",1,5.56588776738093,2.29309135711264,3.54796208204146,1,1,3.54796208204146,2.29309135711264,2.29309135711264,4.5023144817356,1,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,5.56588776738093,4.5023144817356,1,1,2.29309135711264,2.29309135711264
"68",3.54796208204146,4.5023144817356,3.54796208204146,3.54796208204146,1,4.5023144817356,2.29309135711264,3.54796208204146,1,3.54796208204146,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264,5.56588776738093,2.29309135711264,4.5023144817356,1,3.54796208204146,3.54796208204146,4.5023144817356
"69",1,5.56588776738093,1,2.29309135711264,1,1,6,1,6,2.29309135711264,1,2.29309135711264,1,1,4.5023144817356,4.5023144817356,4.5023144817356,2.29309135711264,1,4.5023144817356,1
"70",3.54796208204146,6,1,5.56588776738093,2.29309135711264,4.5023144817356,4.5023144817356,2.29309135711264,4.5023144817356,5.56588776738093,5.56588776738093,1,4.5023144817356,2.29309135711264,5.56588776738093,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,4.5023144817356
"71",2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,2.29309135711264,2.29309135711264,4.5023144817356,1,1,2.29309135711264,1,4.5023144817356,2.29309135711264,3.54796208204146,2.29309135711264,3.54796208204146,5.56588776738093,4.5023144817356
"72",3.54796208204146,5.56588776738093,4.5023144817356,4.5023144817356,2.29309135711264,3.54796208204146,4.5023144817356,3.54796208204146,4.5023144817356,3.54796208204146,3.54796208204146,2.29309135711264,4.5023144817356,4.5023144817356,4.5023144817356,4.5023144817356,5.56588776738093,3.54796208204146,2.29309135711264,4.5023144817356,4.5023144817356
"73",5.56588776738093,5.56588776738093,1,5.56588776738093,2.29309135711264,5.56588776738093,5.56588776738093,3.54796208204146,5.56588776738093,2.29309135711264,1,2.29309135711264,5.56588776738093,1,6,5.56588776738093,5.56588776738093,2.29309135711264,1,1,2.29309135711264
"74",2.29309135711264,4.5023144817356,1,3.54796208204146,5.56588776738093,2.29309135711264,5.56588776738093,2.29309135711264,3.54796208204146,3.54796208204146,2.29309135711264,2.29309135711264,4.5023144817356,1,4.5023144817356,5.56588776738093,5.56588776738093,1,1,3.54796208204146,2.29309135711264
"75",4.5023144817356,6,2.29309135711264,3.54796208204146,1,5.56588776738093,5.56588776738093,2.29309135711264,2.29309135711264,3.54796208204146,1,2.29309135711264,3.54796208204146,1,6,1,2.29309135711264,1,1,2.29309135711264,3.54796208204146
"76",2.29309135711264,5.56588776738093,2.29309135711264,3.54796208204146,2.29309135711264,4.5023144817356,5.56588776738093,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,5.56588776738093
"77",2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,4.5023144817356,4.5023144817356,5.56588776738093,1,1,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146,4.5023144817356,2.29309135711264,3.54796208204146,5.56588776738093,1
"78",3.54796208204146,5.56588776738093,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,5.56588776738093,2.29309135711264,4.5023144817356,3.54796208204146,2.29309135711264,3.54796208204146,4.5023144817356,3.54796208204146,3.54796208204146,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146
"79",1,5.56588776738093,2.29309135711264,2.29309135711264,5.56588776738093,4.5023144817356,5.56588776738093,1,3.54796208204146,4.5023144817356,2.29309135711264,1,5.56588776738093,2.29309135711264,4.5023144817356,2.29309135711264,3.54796208204146,2.29309135711264,3.54796208204146,3.54796208204146,4.5023144817356
"80",4.5023144817356,5.56588776738093,3.54796208204146,4.5023144817356,4.5023144817356,5.56588776738093,5.56588776738093,3.54796208204146,2.29309135711264,4.5023144817356,3.54796208204146,4.5023144817356,5.56588776738093,4.5023144817356,5.56588776738093,3.54796208204146,5.56588776738093,3.54796208204146,3.54796208204146,4.5023144817356,3.54796208204146
"81",4.5023144817356,5.56588776738093,1,3.54796208204146,4.5023144817356,4.5023144817356,3.54796208204146,2.29309135711264,4.5023144817356,5.56588776738093,4.5023144817356,2.29309135711264,3.54796208204146,5.56588776738093,4.5023144817356,3.54796208204146,4.5023144817356,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146
"82",1,4.5023144817356,1,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,4.5023144817356,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146,3.54796208204146,3.54796208204146
"83",1,4.5023144817356,1,5.56588776738093,2.29309135711264,1,1,2.29309135711264,1,3.54796208204146,1,2.29309135711264,5.56588776738093,1,4.5023144817356,2.29309135711264,2.29309135711264,3.54796208204146,1,3.54796208204146,3.54796208204146
"84",4.5023144817356,5.56588776738093,1,5.56588776738093,1,4.5023144817356,5.56588776738093,1,1,5.56588776738093,3.54796208204146,1,6,1,6,4.5023144817356,5.56588776738093,1,3.54796208204146,4.5023144817356,1
"85",3.54796208204146,5.56588776738093,1,1,2.29309135711264,1,2.29309135711264,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,1,2.29309135711264,4.5023144817356,5.56588776738093,3.54796208204146,5.56588776738093,1,1,1,1
"86",1,3.54796208204146,1,2.29309135711264,1,2.29309135711264,2.29309135711264,2.29309135711264,2.29309135711264,3.54796208204146,1,1,3.54796208204146,1,4.5023144817356,1,3.54796208204146,1,1,3.54796208204146,4.5023144817356
"87",2.29309135711264,1,2.29309135711264,1,4.5023144817356,1,4.5023144817356,3.54796208204146,5.56588776738093,2.29309135711264,1,2.29309135711264,1,2.29309135711264,1,2.29309135711264,4.5023144817356,2.29309135711264,5.56588776738093,4.5023144817356,2.29309135711264
"88",1,4.5023144817356,1,5.56588776738093,5.56588776738093,2.29309135711264,4.5023144817356,1,4.5023144817356,5.56588776738093,2.29309135711264,2.29309135711264,5.56588776738093,2.29309135711264,3.54796208204146,2.29309135711264,5.56588776738093,3.54796208204146,2.29309135711264,5.56588776738093,5.56588776738093
"89",3.54796208204146,5.56588776738093,2.29309135711264,5.56588776738093,4.5023144817356,4.5023144817356,5.56588776738093,2.29309135711264,2.29309135711264,4.5023144817356,3.54796208204146,4.5023144817356,4.5023144817356,3.54796208204146,5.56588776738093,3.54796208204146,5.56588776738093,2.29309135711264,2.29309135711264,5.56588776738093,3.54796208204146
"90",3.54796208204146,1,1,4.5023144817356,3.54796208204146,6,4.5023144817356,4.5023144817356,2.29309135711264,5.56588776738093,5.56588776738093,2.29309135711264,5.56588776738093,5.56588776738093,5.56588776738093,2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,3.54796208204146,5.56588776738093
"91",3.54796208204146,5.56588776738093,2.29309135711264,2.29309135711264,5.56588776738093,4.5023144817356,5.56588776738093,2.29309135711264,3.54796208204146,5.56588776738093,3.54796208204146,1,5.56588776738093,4.5023144817356,3.54796208204146,4.5023144817356,4.5023144817356,1,3.54796208204146,3.54796208204146,5.56588776738093
"92",3.54796208204146,5.56588776738093,4.5023144817356,3.54796208204146,1,5.56588776738093,5.56588776738093,1,2.29309135711264,3.54796208204146,1,2.29309135711264,4.5023144817356,1,5.56588776738093,2.29309135711264,4.5023144817356,2.29309135711264,1,3.54796208204146,5.56588776738093
"93",2.29309135711264,5.56588776738093,2.29309135711264,2.29309135711264,2.29309135711264,4.5023144817356,1,1,1,3.54796208204146,1,1,2.29309135711264,1,4.5023144817356,1,1,1,1,1,1
