"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"29",5,2.03111080366917,5,5,2.03111080366917,2.81727424535801,5,2.81727424535801,3.71861529751401,2.03111080366917,1,2.81727424535801,2.81727424535801,2.03111080366917,2.81727424535801,5,2.03111080366917,3.71861529751401,1,2.81727424535801
"30",5,1,2.03111080366917,1,1,2.81727424535801,2.81727424535801,2.81727424535801,1,2.03111080366917,1,2.81727424535801,1,3.71861529751401,2.81727424535801,3.71861529751401,1,2.81727424535801,5,3.71861529751401
"31",2.81727424535801,2.03111080366917,3.71861529751401,3.71861529751401,2.03111080366917,2.03111080366917,2.81727424535801,1,2.03111080366917,2.03111080366917,1,5,2.81727424535801,2.03111080366917,3.71861529751401,2.81727424535801,5,5,2.03111080366917,1
"32",3.71861529751401,1,3.71861529751401,2.03111080366917,2.03111080366917,2.81727424535801,3.71861529751401,5,1,2.03111080366917,2.03111080366917,5,5,1,2.81727424535801,2.81727424535801,2.81727424535801,2.81727424535801,5,2.03111080366917
"33",3.71861529751401,1,2.81727424535801,3.71861529751401,3.71861529751401,2.81727424535801,2.03111080366917,2.81727424535801,2.81727424535801,3.71861529751401,2.81727424535801,5,1,3.71861529751401,2.03111080366917,3.71861529751401,5,5,2.81727424535801,2.03111080366917
"34",2.03111080366917,5,3.71861529751401,3.71861529751401,2.03111080366917,1,5,3.71861529751401,2.03111080366917,2.03111080366917,1,3.71861529751401,5,2.81727424535801,3.71861529751401,2.03111080366917,3.71861529751401,5,1,5
"35",2.81727424535801,1,2.81727424535801,5,2.03111080366917,3.71861529751401,3.71861529751401,2.81727424535801,2.81727424535801,3.71861529751401,1,5,3.71861529751401,3.71861529751401,2.81727424535801,3.71861529751401,3.71861529751401,2.81727424535801,1,3.71861529751401
"36",2.81727424535801,5,3.71861529751401,2.81727424535801,2.81727424535801,1,3.71861529751401,2.03111080366917,3.71861529751401,2.03111080366917,2.03111080366917,5,3.71861529751401,2.81727424535801,3.71861529751401,5,3.71861529751401,5,1,2.81727424535801
"37",2.81727424535801,5,3.71861529751401,5,2.03111080366917,1,2.03111080366917,3.71861529751401,2.81727424535801,1,2.03111080366917,3.71861529751401,2.81727424535801,2.81727424535801,1,2.81727424535801,5,5,2.03111080366917,2.03111080366917
"38",5,2.03111080366917,5,3.71861529751401,2.03111080366917,3.71861529751401,3.71861529751401,1,2.03111080366917,3.71861529751401,1,5,2.03111080366917,2.81727424535801,2.03111080366917,2.81727424535801,2.81727424535801,3.71861529751401,2.03111080366917,1
"39",2.03111080366917,2.03111080366917,5,2.03111080366917,2.81727424535801,2.03111080366917,3.71861529751401,2.03111080366917,5,2.81727424535801,2.03111080366917,5,3.71861529751401,2.81727424535801,5,3.71861529751401,5,5,3.71861529751401,1
"40",5,2.03111080366917,5,3.71861529751401,2.81727424535801,5,2.03111080366917,1,5,2.03111080366917,2.81727424535801,3.71861529751401,2.03111080366917,1,5,2.81727424535801,1,2.81727424535801,2.81727424535801,2.03111080366917
"41",2.81727424535801,3.71861529751401,5,2.81727424535801,3.71861529751401,5,1,3.71861529751401,3.71861529751401,2.81727424535801,2.03111080366917,3.71861529751401,2.03111080366917,1,2.81727424535801,2.81727424535801,2.81727424535801,3.71861529751401,5,2.03111080366917
"42",5,1,3.71861529751401,2.03111080366917,2.03111080366917,2.03111080366917,2.81727424535801,1,2.81727424535801,1,2.03111080366917,3.71861529751401,1,3.71861529751401,2.81727424535801,5,2.81727424535801,5,2.81727424535801,2.03111080366917
"43",2.03111080366917,2.03111080366917,2.03111080366917,2.03111080366917,3.71861529751401,1,5,1,5,2.03111080366917,5,5,1,1,2.03111080366917,2.81727424535801,1,5,5,2.03111080366917
"44",2.81727424535801,2.81727424535801,3.71861529751401,2.03111080366917,2.03111080366917,2.81727424535801,2.03111080366917,2.03111080366917,3.71861529751401,2.81727424535801,3.71861529751401,2.81727424535801,2.81727424535801,3.71861529751401,3.71861529751401,1,2.81727424535801,3.71861529751401,5,1
"45",5,1,5,5,3.71861529751401,2.81727424535801,3.71861529751401,2.81727424535801,1,2.03111080366917,1,3.71861529751401,5,2.03111080366917,1,5,5,2.81727424535801,2.81727424535801,2.81727424535801
"46",5,1,3.71861529751401,5,2.03111080366917,1,1,2.03111080366917,2.81727424535801,1,2.03111080366917,5,2.81727424535801,2.81727424535801,2.81727424535801,3.71861529751401,2.03111080366917,5,3.71861529751401,1
"47",3.71861529751401,1,3.71861529751401,1,2.81727424535801,2.81727424535801,2.81727424535801,1,1,2.03111080366917,1,2.81727424535801,1,3.71861529751401,3.71861529751401,3.71861529751401,2.03111080366917,3.71861529751401,2.81727424535801,1
"48",3.71861529751401,2.03111080366917,3.71861529751401,2.81727424535801,1,1,2.81727424535801,1,2.81727424535801,5,2.03111080366917,3.71861529751401,2.03111080366917,1,5,1,2.03111080366917,3.71861529751401,5,1
"49",2.81727424535801,2.81727424535801,2.81727424535801,5,1,3.71861529751401,5,2.81727424535801,1,2.81727424535801,5,5,2.81727424535801,2.81727424535801,2.03111080366917,1,3.71861529751401,5,3.71861529751401,3.71861529751401
"50",2.03111080366917,1,2.03111080366917,5,3.71861529751401,1,3.71861529751401,5,1,1,2.81727424535801,2.03111080366917,2.81727424535801,3.71861529751401,1,5,2.81727424535801,5,1,1
"51",1,5,1,3.71861529751401,5,1,3.71861529751401,2.81727424535801,1,2.03111080366917,5,5,3.71861529751401,3.71861529751401,2.03111080366917,2.03111080366917,2.03111080366917,2.03111080366917,2.81727424535801,2.03111080366917
"52",5,2.03111080366917,5,3.71861529751401,2.81727424535801,1,2.81727424535801,2.03111080366917,2.03111080366917,2.03111080366917,1,5,2.81727424535801,2.03111080366917,2.81727424535801,3.71861529751401,1,5,3.71861529751401,1
"53",2.81727424535801,2.81727424535801,2.03111080366917,2.81727424535801,5,3.71861529751401,1,3.71861529751401,3.71861529751401,3.71861529751401,5,5,1,2.81727424535801,2.03111080366917,3.71861529751401,5,5,3.71861529751401,1
"54",2.81727424535801,2.03111080366917,2.81727424535801,3.71861529751401,2.81727424535801,2.81727424535801,2.81727424535801,1,3.71861529751401,2.81727424535801,2.81727424535801,5,5,3.71861529751401,1,3.71861529751401,5,3.71861529751401,2.81727424535801,3.71861529751401
"55",3.71861529751401,2.81727424535801,2.81727424535801,5,3.71861529751401,2.81727424535801,2.81727424535801,2.03111080366917,5,3.71861529751401,1,3.71861529751401,2.03111080366917,3.71861529751401,2.81727424535801,2.03111080366917,2.03111080366917,5,3.71861529751401,2.03111080366917
"56",5,1,2.81727424535801,3.71861529751401,2.81727424535801,1,5,1,2.81727424535801,2.81727424535801,3.71861529751401,5,2.81727424535801,3.71861529751401,1,3.71861529751401,5,5,3.71861529751401,1
"57",5,2.81727424535801,3.71861529751401,2.81727424535801,2.81727424535801,2.81727424535801,5,2.03111080366917,2.81727424535801,2.81727424535801,1,5,1,2.03111080366917,2.81727424535801,5,3.71861529751401,3.71861529751401,5,1
"58",2.81727424535801,1,3.71861529751401,2.03111080366917,1,1,2.03111080366917,2.81727424535801,5,2.03111080366917,1,5,2.81727424535801,5,5,2.03111080366917,1,3.71861529751401,3.71861529751401,2.81727424535801
"59",1,3.71861529751401,2.81727424535801,5,5,2.03111080366917,2.81727424535801,2.03111080366917,1,1,3.71861529751401,5,2.03111080366917,2.81727424535801,2.81727424535801,2.81727424535801,2.03111080366917,5,3.71861529751401,1
"60",5,5,3.71861529751401,2.81727424535801,5,2.03111080366917,1,1,5,2.81727424535801,3.71861529751401,5,1,1,2.03111080366917,2.03111080366917,3.71861529751401,5,3.71861529751401,2.03111080366917
"61",2.81727424535801,1,5,5,3.71861529751401,2.81727424535801,5,1,2.81727424535801,3.71861529751401,2.81727424535801,2.81727424535801,1,2.81727424535801,1,1,5,5,1,2.03111080366917
"62",1,1,5,3.71861529751401,3.71861529751401,1,5,1,1,3.71861529751401,2.03111080366917,5,1,1,2.81727424535801,5,5,5,2.81727424535801,1
"63",3.71861529751401,2.81727424535801,2.81727424535801,3.71861529751401,3.71861529751401,3.71861529751401,3.71861529751401,2.03111080366917,5,2.81727424535801,2.03111080366917,5,1,1,3.71861529751401,5,5,5,2.03111080366917,1
"64",3.71861529751401,1,2.81727424535801,5,2.81727424535801,2.03111080366917,3.71861529751401,1,2.81727424535801,2.03111080366917,3.71861529751401,5,2.81727424535801,2.03111080366917,1,5,5,5,1,2.81727424535801
"65",3.71861529751401,3.71861529751401,3.71861529751401,2.03111080366917,2.03111080366917,3.71861529751401,2.81727424535801,1,1,5,2.81727424535801,5,1,1,3.71861529751401,3.71861529751401,1,5,3.71861529751401,2.03111080366917
"66",2.81727424535801,1,2.03111080366917,5,2.03111080366917,1,2.81727424535801,2.81727424535801,1,2.03111080366917,2.03111080366917,5,3.71861529751401,2.81727424535801,2.81727424535801,3.71861529751401,2.03111080366917,5,2.81727424535801,1
"67",1,1,2.81727424535801,2.81727424535801,1,2.03111080366917,2.03111080366917,2.03111080366917,1,2.03111080366917,2.81727424535801,5,1,1,2.81727424535801,2.03111080366917,1,3.71861529751401,3.71861529751401,2.81727424535801
"68",5,3.71861529751401,3.71861529751401,3.71861529751401,1,2.03111080366917,3.71861529751401,2.81727424535801,1,3.71861529751401,2.81727424535801,5,3.71861529751401,2.03111080366917,5,3.71861529751401,3.71861529751401,5,1,3.71861529751401
"69",1,3.71861529751401,3.71861529751401,2.81727424535801,2.81727424535801,1,1,1,2.81727424535801,5,5,5,1,1,2.03111080366917,5,2.81727424535801,3.71861529751401,2.03111080366917,2.81727424535801
"70",2.81727424535801,3.71861529751401,1,2.81727424535801,2.81727424535801,2.03111080366917,2.03111080366917,2.81727424535801,2.81727424535801,2.03111080366917,3.71861529751401,3.71861529751401,5,1,2.81727424535801,5,2.03111080366917,5,2.81727424535801,1
"71",5,1,3.71861529751401,5,2.03111080366917,2.03111080366917,5,3.71861529751401,2.03111080366917,2.03111080366917,2.03111080366917,5,5,2.03111080366917,2.81727424535801,3.71861529751401,2.03111080366917,5,2.03111080366917,1
"72",5,2.03111080366917,5,2.03111080366917,2.03111080366917,2.03111080366917,3.71861529751401,2.81727424535801,5,2.81727424535801,2.81727424535801,3.71861529751401,1,2.03111080366917,3.71861529751401,5,2.03111080366917,3.71861529751401,2.81727424535801,2.81727424535801
"73",3.71861529751401,2.03111080366917,3.71861529751401,2.03111080366917,2.81727424535801,2.81727424535801,2.81727424535801,2.81727424535801,2.03111080366917,1,1,5,2.81727424535801,5,3.71861529751401,3.71861529751401,2.03111080366917,5,1,1
"74",2.81727424535801,2.81727424535801,1,2.81727424535801,1,2.81727424535801,2.81727424535801,1,1,5,2.81727424535801,5,1,3.71861529751401,2.03111080366917,5,2.81727424535801,5,1,1
"75",5,2.03111080366917,5,2.03111080366917,2.03111080366917,3.71861529751401,2.81727424535801,5,2.03111080366917,2.03111080366917,3.71861529751401,3.71861529751401,5,3.71861529751401,3.71861529751401,1,2.81727424535801,5,2.81727424535801,2.81727424535801
"76",5,2.03111080366917,2.03111080366917,1,1,1,2.81727424535801,1,3.71861529751401,5,2.03111080366917,5,2.03111080366917,1,3.71861529751401,3.71861529751401,2.03111080366917,5,2.03111080366917,1
"77",5,2.03111080366917,2.81727424535801,2.81727424535801,3.71861529751401,2.03111080366917,3.71861529751401,1,2.03111080366917,1,3.71861529751401,5,1,2.03111080366917,1,3.71861529751401,5,2.81727424535801,2.03111080366917,1
"78",2.03111080366917,1,2.81727424535801,3.71861529751401,2.81727424535801,2.81727424535801,3.71861529751401,2.03111080366917,2.03111080366917,2.81727424535801,2.81727424535801,3.71861529751401,2.03111080366917,1,2.81727424535801,2.81727424535801,1,5,3.71861529751401,1
"79",2.81727424535801,2.81727424535801,5,2.03111080366917,2.81727424535801,2.03111080366917,3.71861529751401,1,2.03111080366917,1,2.81727424535801,5,1,2.81727424535801,5,1,1,5,2.03111080366917,2.81727424535801
"80",5,1,5,1,2.81727424535801,2.03111080366917,1,5,5,3.71861529751401,3.71861529751401,5,1,1,5,2.81727424535801,2.81727424535801,5,3.71861529751401,1
"81",5,2.81727424535801,2.03111080366917,2.81727424535801,2.03111080366917,1,2.81727424535801,2.03111080366917,5,2.81727424535801,1,3.71861529751401,2.81727424535801,2.81727424535801,2.81727424535801,2.81727424535801,2.81727424535801,5,5,2.81727424535801
"82",5,1,2.03111080366917,5,2.81727424535801,1,3.71861529751401,2.03111080366917,1,2.03111080366917,1,5,3.71861529751401,2.03111080366917,2.81727424535801,2.81727424535801,5,5,2.81727424535801,2.03111080366917
"83",2.81727424535801,2.03111080366917,5,2.81727424535801,2.03111080366917,1,2.81727424535801,2.81727424535801,2.03111080366917,1,1,5,2.03111080366917,1,2.03111080366917,3.71861529751401,2.03111080366917,3.71861529751401,2.81727424535801,2.03111080366917
"84",2.81727424535801,3.71861529751401,1,2.81727424535801,3.71861529751401,1,3.71861529751401,2.03111080366917,2.81727424535801,2.03111080366917,3.71861529751401,3.71861529751401,1,5,3.71861529751401,5,5,5,5,1
"85",3.71861529751401,2.03111080366917,1,2.81727424535801,5,2.03111080366917,2.81727424535801,1,3.71861529751401,1,2.03111080366917,3.71861529751401,1,3.71861529751401,2.03111080366917,5,5,2.03111080366917,2.81727424535801,1
"86",5,1,3.71861529751401,2.81727424535801,1,2.81727424535801,1,2.03111080366917,2.81727424535801,2.03111080366917,1,5,1,2.81727424535801,5,2.81727424535801,2.81727424535801,5,2.03111080366917,2.03111080366917
"87",2.81727424535801,1,3.71861529751401,5,3.71861529751401,5,2.81727424535801,2.81727424535801,3.71861529751401,2.81727424535801,2.03111080366917,5,3.71861529751401,2.81727424535801,2.81727424535801,2.81727424535801,2.03111080366917,3.71861529751401,5,2.03111080366917
"88",1,2.81727424535801,1,2.81727424535801,5,2.03111080366917,5,1,2.81727424535801,3.71861529751401,5,3.71861529751401,1,5,1,2.81727424535801,5,2.03111080366917,5,2.81727424535801
"89",3.71861529751401,3.71861529751401,2.81727424535801,3.71861529751401,2.81727424535801,1,2.03111080366917,2.81727424535801,2.81727424535801,2.81727424535801,2.81727424535801,2.03111080366917,2.81727424535801,2.81727424535801,2.81727424535801,2.81727424535801,3.71861529751401,5,2.81727424535801,1
"90",2.03111080366917,1,1,1,2.03111080366917,3.71861529751401,3.71861529751401,1,3.71861529751401,2.81727424535801,2.81727424535801,5,2.03111080366917,5,5,2.03111080366917,3.71861529751401,5,3.71861529751401,1
"91",3.71861529751401,2.81727424535801,1,2.81727424535801,1,3.71861529751401,2.81727424535801,1,5,2.03111080366917,1,5,2.03111080366917,2.03111080366917,1,5,1,5,3.71861529751401,1
"92",5,2.03111080366917,1,5,5,2.03111080366917,1,1,3.71861529751401,2.03111080366917,2.81727424535801,5,2.81727424535801,2.81727424535801,2.81727424535801,3.71861529751401,3.71861529751401,5,2.03111080366917,2.81727424535801
"93",2.81727424535801,2.03111080366917,5,2.81727424535801,3.71861529751401,2.03111080366917,2.81727424535801,1,1,1,1,5,2.03111080366917,2.81727424535801,5,2.03111080366917,2.03111080366917,5,2.03111080366917,1
"94",5,3.71861529751401,2.03111080366917,2.81727424535801,2.03111080366917,5,3.71861529751401,2.81727424535801,2.81727424535801,5,1,5,2.03111080366917,2.03111080366917,2.81727424535801,2.81727424535801,1,5,3.71861529751401,1
"95",2.03111080366917,1,1,2.81727424535801,2.03111080366917,2.81727424535801,3.71861529751401,2.81727424535801,2.03111080366917,2.03111080366917,3.71861529751401,5,3.71861529751401,5,3.71861529751401,3.71861529751401,5,5,3.71861529751401,2.81727424535801
"96",5,1,3.71861529751401,3.71861529751401,2.03111080366917,5,5,2.03111080366917,2.03111080366917,1,5,5,2.81727424535801,5,5,2.81727424535801,2.81727424535801,5,1,2.03111080366917
"97",5,1,5,1,3.71861529751401,1,2.03111080366917,2.03111080366917,5,2.03111080366917,1,5,1,2.03111080366917,5,1,2.03111080366917,5,5,2.03111080366917
"98",2.81727424535801,1,3.71861529751401,3.71861529751401,1,1,1,2.81727424535801,5,3.71861529751401,1,5,2.03111080366917,1,2.81727424535801,5,2.03111080366917,5,2.03111080366917,2.03111080366917
"99",1,1,3.71861529751401,2.81727424535801,1,2.81727424535801,5,1,2.81727424535801,2.81727424535801,1,5,3.71861529751401,2.03111080366917,2.81727424535801,2.03111080366917,2.03111080366917,5,2.81727424535801,2.81727424535801
"100",3.71861529751401,1,2.03111080366917,3.71861529751401,3.71861529751401,2.03111080366917,2.03111080366917,1,5,3.71861529751401,2.03111080366917,5,1,2.81727424535801,2.03111080366917,1,2.03111080366917,3.71861529751401,5,1
"101",2.81727424535801,2.03111080366917,3.71861529751401,2.81727424535801,1,3.71861529751401,3.71861529751401,5,2.03111080366917,2.03111080366917,1,5,2.81727424535801,2.81727424535801,5,1,5,2.03111080366917,3.71861529751401,1
"102",5,1,3.71861529751401,5,1,5,5,2.03111080366917,3.71861529751401,1,1,5,1,1,3.71861529751401,2.81727424535801,2.81727424535801,2.81727424535801,1,2.81727424535801
"103",5,2.03111080366917,3.71861529751401,3.71861529751401,5,2.03111080366917,2.81727424535801,5,2.81727424535801,5,1,3.71861529751401,2.03111080366917,2.81727424535801,2.81727424535801,2.03111080366917,3.71861529751401,3.71861529751401,2.03111080366917,1
"104",3.71861529751401,1,2.81727424535801,3.71861529751401,3.71861529751401,1,3.71861529751401,1,2.81727424535801,3.71861529751401,2.81727424535801,3.71861529751401,2.03111080366917,1,2.81727424535801,1,2.03111080366917,3.71861529751401,5,2.03111080366917
"105",3.71861529751401,1,3.71861529751401,1,1,3.71861529751401,1,2.81727424535801,3.71861529751401,2.03111080366917,2.03111080366917,5,3.71861529751401,2.81727424535801,2.03111080366917,2.03111080366917,2.03111080366917,5,2.03111080366917,1
"106",2.81727424535801,2.81727424535801,1,2.03111080366917,2.03111080366917,2.03111080366917,2.03111080366917,1,1,3.71861529751401,3.71861529751401,3.71861529751401,3.71861529751401,2.03111080366917,2.81727424535801,3.71861529751401,2.03111080366917,2.81727424535801,2.03111080366917,1
"107",5,3.71861529751401,3.71861529751401,3.71861529751401,1,1,2.03111080366917,1,2.81727424535801,2.81727424535801,1,5,1,2.81727424535801,3.71861529751401,1,2.81727424535801,5,2.81727424535801,1
"108",1,1,1,1,2.81727424535801,2.03111080366917,3.71861529751401,2.03111080366917,2.81727424535801,2.03111080366917,5,3.71861529751401,2.03111080366917,3.71861529751401,5,2.81727424535801,1,5,3.71861529751401,1
"109",3.71861529751401,3.71861529751401,3.71861529751401,2.03111080366917,5,2.81727424535801,2.03111080366917,1,2.03111080366917,2.81727424535801,5,5,2.81727424535801,1,2.81727424535801,2.81727424535801,5,5,2.03111080366917,2.03111080366917
"110",3.71861529751401,2.81727424535801,5,5,2.81727424535801,2.81727424535801,3.71861529751401,1,3.71861529751401,2.03111080366917,1,2.81727424535801,1,1,3.71861529751401,2.03111080366917,2.81727424535801,5,3.71861529751401,1
"111",5,2.03111080366917,5,5,3.71861529751401,2.03111080366917,5,1,3.71861529751401,1,1,5,2.81727424535801,1,5,2.81727424535801,2.03111080366917,5,5,1
"112",2.03111080366917,2.03111080366917,3.71861529751401,2.81727424535801,5,1,2.81727424535801,1,2.03111080366917,3.71861529751401,2.81727424535801,5,2.81727424535801,2.03111080366917,2.81727424535801,2.03111080366917,2.81727424535801,5,1,3.71861529751401
"113",3.71861529751401,1,2.81727424535801,5,2.81727424535801,5,2.81727424535801,2.03111080366917,1,2.03111080366917,1,3.71861529751401,3.71861529751401,2.03111080366917,2.03111080366917,1,2.81727424535801,5,3.71861529751401,1
"114",2.81727424535801,1,5,2.81727424535801,1,2.81727424535801,2.81727424535801,2.03111080366917,2.81727424535801,3.71861529751401,1,5,1,5,5,2.81727424535801,2.81727424535801,5,1,2.81727424535801
"115",2.81727424535801,2.03111080366917,2.81727424535801,2.03111080366917,2.03111080366917,2.03111080366917,2.81727424535801,1,2.81727424535801,5,2.03111080366917,3.71861529751401,1,3.71861529751401,3.71861529751401,3.71861529751401,2.81727424535801,5,1,3.71861529751401
"116",5,2.03111080366917,3.71861529751401,2.81727424535801,5,1,2.81727424535801,1,5,1,2.81727424535801,5,2.81727424535801,3.71861529751401,2.81727424535801,1,2.03111080366917,5,2.81727424535801,3.71861529751401
"117",5,3.71861529751401,3.71861529751401,3.71861529751401,3.71861529751401,2.81727424535801,2.81727424535801,1,5,2.03111080366917,1,5,2.81727424535801,5,1,2.81727424535801,2.03111080366917,3.71861529751401,2.81727424535801,2.81727424535801
"118",1,2.03111080366917,2.81727424535801,5,2.03111080366917,1,5,2.03111080366917,3.71861529751401,3.71861529751401,2.81727424535801,2.81727424535801,3.71861529751401,2.03111080366917,2.03111080366917,5,1,3.71861529751401,5,1
"119",3.71861529751401,2.03111080366917,5,1,2.81727424535801,1,5,1,5,3.71861529751401,3.71861529751401,5,1,1,5,2.81727424535801,2.03111080366917,2.81727424535801,3.71861529751401,3.71861529751401
