"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"11",3.94502784287772,3.94502784287772,3.94502784287772,4.57521272914836,4.57521272914836,3.94502784287772,3.94502784287772,3.94502784287772,4.57521272914836,3.94502784287772,4.57521272914836,5,3.94502784287772,3.94502784287772,3.94502784287772,4.57521272914836,3.94502784287772,4.57521272914836,4.57521272914836,3.94502784287772
"12",4.57521272914836,2.44631280617996,4.57521272914836,3.94502784287772,3.94502784287772,2.44631280617996,2.44631280617996,1,4.57521272914836,2.44631280617996,2.44631280617996,5,2.44631280617996,2.44631280617996,3.94502784287772,3.94502784287772,2.44631280617996,5,4.57521272914836,1
"13",2.44631280617996,1,2.44631280617996,3.94502784287772,2.44631280617996,2.44631280617996,2.44631280617996,1,1,1,1,5,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,3.94502784287772,1,1
"14",3.94502784287772,2.44631280617996,3.94502784287772,3.94502784287772,3.94502784287772,2.44631280617996,3.94502784287772,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,5,3.94502784287772,3.94502784287772,2.44631280617996,3.94502784287772,3.94502784287772,5,2.44631280617996,2.44631280617996
"15",5,2.44631280617996,5,4.57521272914836,5,5,5,5,5,5,2.44631280617996,5,4.57521272914836,3.94502784287772,5,5,4.57521272914836,5,5,2.44631280617996
"16",5,3.94502784287772,5,5,5,3.94502784287772,5,3.94502784287772,5,4.57521272914836,5,5,5,5,3.94502784287772,5,5,5,5,3.94502784287772
"17",2.44631280617996,1,2.44631280617996,4.57521272914836,1,1,2.44631280617996,1,1,1,1,5,2.44631280617996,1,1,1,3.94502784287772,4.57521272914836,1,1
"18",3.94502784287772,2.44631280617996,3.94502784287772,3.94502784287772,2.44631280617996,2.44631280617996,3.94502784287772,2.44631280617996,3.94502784287772,2.44631280617996,2.44631280617996,5,2.44631280617996,2.44631280617996,3.94502784287772,3.94502784287772,3.94502784287772,5,3.94502784287772,2.44631280617996
"19",5,1,5,2.44631280617996,5,2.44631280617996,4.57521272914836,2.44631280617996,5,5,2.44631280617996,5,1,1,5,5,1,5,5,1
"20",4.57521272914836,2.44631280617996,3.94502784287772,5,3.94502784287772,3.94502784287772,4.57521272914836,2.44631280617996,3.94502784287772,3.94502784287772,3.94502784287772,5,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,5,5,3.94502784287772,2.44631280617996
"21",3.94502784287772,2.44631280617996,3.94502784287772,4.57521272914836,2.44631280617996,3.94502784287772,3.94502784287772,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,4.57521272914836,3.94502784287772,3.94502784287772,2.44631280617996,3.94502784287772,4.57521272914836,4.57521272914836,2.44631280617996,2.44631280617996
"22",3.94502784287772,1,2.44631280617996,5,1,1,2.44631280617996,1,1,1,1,5,1,1,1,2.44631280617996,3.94502784287772,5,1,1
"23",5,1,5,1,3.94502784287772,1,3.94502784287772,1,5,3.94502784287772,1,5,1,1,5,3.94502784287772,1,5,5,1
"24",4.57521272914836,4.57521272914836,3.94502784287772,4.57521272914836,4.57521272914836,2.44631280617996,4.57521272914836,2.44631280617996,4.57521272914836,4.57521272914836,4.57521272914836,4.57521272914836,3.94502784287772,4.57521272914836,3.94502784287772,4.57521272914836,4.57521272914836,4.57521272914836,4.57521272914836,2.44631280617996
"25",4.57521272914836,3.94502784287772,4.57521272914836,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,5,3.94502784287772,3.94502784287772,4.57521272914836,3.94502784287772,3.94502784287772,5,4.57521272914836,3.94502784287772
"26",3.94502784287772,2.44631280617996,2.44631280617996,2.44631280617996,3.94502784287772,2.44631280617996,2.44631280617996,2.44631280617996,3.94502784287772,2.44631280617996,2.44631280617996,5,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,4.57521272914836,3.94502784287772,1
"27",3.94502784287772,2.44631280617996,3.94502784287772,4.57521272914836,2.44631280617996,3.94502784287772,3.94502784287772,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,5,3.94502784287772,3.94502784287772,2.44631280617996,3.94502784287772,4.57521272914836,4.57521272914836,2.44631280617996,2.44631280617996
"28",4.57521272914836,3.94502784287772,3.94502784287772,4.57521272914836,4.57521272914836,3.94502784287772,3.94502784287772,3.94502784287772,4.57521272914836,4.57521272914836,4.57521272914836,5,3.94502784287772,3.94502784287772,3.94502784287772,4.57521272914836,3.94502784287772,5,4.57521272914836,2.44631280617996
"29",4.57521272914836,2.44631280617996,4.57521272914836,4.57521272914836,4.57521272914836,4.57521272914836,4.57521272914836,4.57521272914836,4.57521272914836,4.57521272914836,3.94502784287772,5,4.57521272914836,4.57521272914836,4.57521272914836,4.57521272914836,4.57521272914836,5,4.57521272914836,4.57521272914836
"30",3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,5,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,5,3.94502784287772,3.94502784287772
"31",5,2.44631280617996,5,3.94502784287772,2.44631280617996,3.94502784287772,3.94502784287772,2.44631280617996,3.94502784287772,2.44631280617996,2.44631280617996,5,3.94502784287772,2.44631280617996,3.94502784287772,3.94502784287772,3.94502784287772,5,3.94502784287772,2.44631280617996
"32",5,3.94502784287772,5,4.57521272914836,4.57521272914836,3.94502784287772,4.57521272914836,3.94502784287772,4.57521272914836,4.57521272914836,3.94502784287772,5,3.94502784287772,3.94502784287772,4.57521272914836,4.57521272914836,4.57521272914836,5,5,3.94502784287772
"33",2.44631280617996,1,2.44631280617996,2.44631280617996,3.94502784287772,1,2.44631280617996,1,2.44631280617996,2.44631280617996,2.44631280617996,5,1,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,4.57521272914836,3.94502784287772,1
"34",4.57521272914836,2.44631280617996,4.57521272914836,5,2.44631280617996,3.94502784287772,4.57521272914836,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,5,4.57521272914836,3.94502784287772,2.44631280617996,3.94502784287772,5,5,2.44631280617996,2.44631280617996
"35",3.94502784287772,1,3.94502784287772,3.94502784287772,1,2.44631280617996,3.94502784287772,1,1,1,1,5,3.94502784287772,2.44631280617996,2.44631280617996,2.44631280617996,3.94502784287772,4.57521272914836,1,1
"36",4.57521272914836,1,4.57521272914836,4.57521272914836,1,2.44631280617996,4.57521272914836,1,1,1,1,5,3.94502784287772,2.44631280617996,2.44631280617996,2.44631280617996,4.57521272914836,5,1,1
"37",2.44631280617996,1,2.44631280617996,3.94502784287772,2.44631280617996,2.44631280617996,2.44631280617996,1,2.44631280617996,2.44631280617996,2.44631280617996,4.57521272914836,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,3.94502784287772,3.94502784287772,2.44631280617996,1
"38",5,1,5,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,1,5,3.94502784287772,3.94502784287772,4.57521272914836,3.94502784287772,3.94502784287772,5,4.57521272914836,2.44631280617996
"39",3.94502784287772,2.44631280617996,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,5,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,4.57521272914836,3.94502784287772,2.44631280617996
"40",4.57521272914836,2.44631280617996,4.57521272914836,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,4.57521272914836,2.44631280617996,2.44631280617996,3.94502784287772,2.44631280617996,2.44631280617996,4.57521272914836,3.94502784287772,2.44631280617996
"41",4.57521272914836,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,5,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,5,4.57521272914836,2.44631280617996
"42",3.94502784287772,1,3.94502784287772,3.94502784287772,2.44631280617996,2.44631280617996,3.94502784287772,2.44631280617996,2.44631280617996,2.44631280617996,1,5,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,3.94502784287772,5,2.44631280617996,1
"43",4.57521272914836,2.44631280617996,3.94502784287772,3.94502784287772,4.57521272914836,2.44631280617996,3.94502784287772,2.44631280617996,4.57521272914836,3.94502784287772,3.94502784287772,5,2.44631280617996,2.44631280617996,3.94502784287772,3.94502784287772,2.44631280617996,4.57521272914836,4.57521272914836,1
"44",4.57521272914836,2.44631280617996,4.57521272914836,4.57521272914836,4.57521272914836,2.44631280617996,3.94502784287772,2.44631280617996,4.57521272914836,3.94502784287772,3.94502784287772,5,2.44631280617996,3.94502784287772,3.94502784287772,4.57521272914836,3.94502784287772,5,4.57521272914836,2.44631280617996
"45",4.57521272914836,1,4.57521272914836,5,1,1,3.94502784287772,1,1,1,1,5,3.94502784287772,1,1,2.44631280617996,5,5,1,1
"46",5,2.44631280617996,5,5,3.94502784287772,3.94502784287772,4.57521272914836,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,5,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,4.57521272914836,5,3.94502784287772,3.94502784287772
"47",4.57521272914836,3.94502784287772,4.57521272914836,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,5,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,5,3.94502784287772,3.94502784287772
"48",4.57521272914836,2.44631280617996,4.57521272914836,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,4.57521272914836,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,2.44631280617996,4.57521272914836,3.94502784287772,2.44631280617996
"49",4.57521272914836,3.94502784287772,4.57521272914836,5,3.94502784287772,4.57521272914836,5,3.94502784287772,3.94502784287772,3.94502784287772,3.94502784287772,5,4.57521272914836,4.57521272914836,3.94502784287772,4.57521272914836,5,5,3.94502784287772,3.94502784287772
"50",1,1,1,4.57521272914836,3.94502784287772,1,2.44631280617996,1,1,1,1,5,1,1,1,3.94502784287772,3.94502784287772,4.57521272914836,1,1
